Date,Cboe
2019-01-04,21.37999916
2019-01-07,21.39999962
2019-01-08,20.46999931
2019-01-09,19.97999954
2019-01-10,19.5
2019-01-11,18.19000053
2019-01-14,19.06999969
2019-01-15,18.60000038
2019-01-16,19.04000092
2019-01-17,18.05999947
2019-01-18,17.79999924
2019-01-22,20.79999924
2019-01-23,19.52000046
2019-01-24,18.88999939
2019-01-25,17.42000008
2019-01-28,18.87000084
2019-01-29,19.12999916
2019-01-30,17.65999985
2019-01-31,16.56999969
2019-02-01,16.13999939
2019-02-04,15.72999954
2019-02-05,15.56999969
2019-02-06,15.38000011
2019-02-07,16.37000084
2019-02-08,15.72000027
2019-02-11,15.97000027
2019-02-12,15.43000031
2019-02-13,15.64999962
2019-02-14,16.21999931
2019-02-15,14.90999985
2019-02-19,14.88000011
2019-02-20,14.02000046
2019-02-21,14.46000004
2019-02-22,13.51000023
2019-02-25,14.85000038
2019-02-26,15.17000008
2019-02-27,14.69999981
2019-02-28,14.77999973
2019-03-01,13.56999969
2019-03-04,14.63000011
2019-03-05,14.73999977
2019-03-06,15.73999977
2019-03-07,16.59000015
2019-03-08,16.04999924
2019-03-11,14.32999992
2019-03-12,13.77000046
2019-03-13,13.40999985
2019-03-14,13.5
2019-03-15,12.88000011
2019-03-18,13.10000038
2019-03-19,13.56000042
2019-03-20,13.90999985
2019-03-21,13.63000011
2019-03-22,16.47999954
2019-03-25,16.32999992
2019-03-26,14.68000031
2019-03-27,15.14999962
2019-03-28,14.43000031
2019-03-29,13.71000004
2019-04-01,13.39999962
2019-04-02,13.35999966
2019-04-03,13.73999977
2019-04-04,13.57999992
2019-04-05,12.81999969
2019-04-08,13.18000031
2019-04-09,14.27999973
2019-04-10,13.30000019
2019-04-11,13.02000046
2019-04-12,12.01000023
2019-04-15,12.31999969
2019-04-16,12.18000031
2019-04-17,12.60000038
2019-04-18,12.09000015
2019-04-22,12.42000008
2019-04-23,12.27999973
2019-04-24,13.14000034
2019-04-25,13.25
2019-04-26,12.72999954
2019-04-29,13.10999966
2019-04-30,13.11999989
2019-05-01,14.80000019
2019-05-02,14.42000008
2019-05-03,12.86999989
2019-05-06,15.43999958
2019-05-07,19.31999969
2019-05-08,19.39999962
2019-05-09,19.10000038
2019-05-10,16.04000092
2019-05-13,20.54999924
2019-05-14,18.05999947
2019-05-15,16.44000053
2019-05-16,15.28999996
2019-05-17,15.96000004
2019-05-20,16.30999947
2019-05-21,14.94999981
2019-05-22,14.75
2019-05-23,16.92000008
2019-05-24,15.85000038
2019-05-28,17.5
2019-05-29,17.89999962
2019-05-30,17.29999924
2019-05-31,18.70999908
2019-06-03,18.86000061
2019-06-04,16.96999931
2019-06-05,16.09000015
2019-06-06,15.93000031
2019-06-07,16.29999924
2019-06-10,15.93999958
2019-06-11,15.98999977
2019-06-12,15.90999985
2019-06-13,15.81999969
2019-06-14,15.27999973
2019-06-17,15.35000038
2019-06-18,15.14999962
2019-06-19,14.32999992
2019-06-20,14.75
2019-06-21,15.39999962
2019-06-24,15.26000023
2019-06-25,16.28000069
2019-06-26,16.20999908
2019-06-27,15.81999969
2019-06-28,15.07999992
2019-07-01,14.06000042
2019-07-02,12.93000031
2019-07-03,12.56999969
2019-07-05,13.27999973
2019-07-08,13.96000004
2019-07-09,14.09000015
2019-07-10,13.02999973
2019-07-11,12.93000031
2019-07-12,12.39000034
2019-07-15,12.68000031
2019-07-16,12.85999966
2019-07-17,13.97000027
2019-07-18,13.52999973
2019-07-19,14.44999981
2019-07-22,13.52999973
2019-07-23,12.60999966
2019-07-24,12.06999969
2019-07-25,12.73999977
2019-07-26,12.15999985
2019-07-29,12.82999992
2019-07-30,13.93999958
2019-07-31,16.12000084
2019-08-01,17.87000084
2019-08-02,17.61000061
2019-08-05,24.59000015
2019-08-06,20.17000008
2019-08-07,19.48999977
2019-08-08,16.90999985
2019-08-09,17.96999931
2019-08-12,21.09000015
2019-08-13,17.52000046
2019-08-14,22.10000038
2019-08-15,21.18000031
2019-08-16,18.46999931
2019-08-19,16.87999916
2019-08-20,17.5
2019-08-21,15.80000019
2019-08-22,16.68000031
2019-08-23,19.87000084
2019-08-26,19.31999969
2019-08-27,20.30999947
2019-08-28,19.35000038
2019-08-29,17.87999916
2019-08-30,18.97999954
2019-09-03,19.65999985
2019-09-04,17.32999992
2019-09-05,16.27000046
2019-09-06,15.0
2019-09-09,15.27000046
2019-09-10,15.19999981
2019-09-11,14.60999966
2019-09-12,14.22000027
2019-09-13,13.73999977
2019-09-16,14.67000008
2019-09-17,14.43999958
2019-09-18,13.94999981
2019-09-19,14.05000019
2019-09-20,15.31999969
2019-09-23,14.90999985
2019-09-24,17.04999924
2019-09-25,15.96000004
2019-09-26,16.06999969
2019-09-27,17.21999931
2019-09-30,16.23999977
2019-10-01,18.55999947
2019-10-02,20.55999947
2019-10-03,19.12000084
2019-10-04,17.04000092
2019-10-07,17.86000061
2019-10-08,20.28000069
2019-10-09,18.63999939
2019-10-10,17.56999969
2019-10-11,15.57999992
2019-10-14,14.56999969
2019-10-15,13.53999996
2019-10-16,13.68000031
2019-10-17,13.78999996
2019-10-18,14.25
2019-10-21,14.0
2019-10-22,14.46000004
2019-10-23,14.01000023
2019-10-24,13.71000004
2019-10-25,12.64999962
2019-10-28,13.10999966
2019-10-29,13.19999981
2019-10-30,12.32999992
2019-10-31,13.22000027
2019-11-01,12.30000019
2019-11-04,12.82999992
2019-11-05,13.10000038
2019-11-06,12.61999989
2019-11-07,12.72999954
2019-11-08,12.06999969
2019-11-11,12.68999958
2019-11-12,12.68000031
2019-11-13,13.0
2019-11-14,13.05000019
2019-11-15,12.05000019
2019-11-18,12.46000004
2019-11-19,12.85999966
2019-11-20,12.77999973
2019-11-21,13.13000011
2019-11-22,12.34000015
2019-11-25,11.86999989
2019-11-26,11.53999996
2019-11-27,11.75
2019-11-29,12.61999989
2019-12-02,14.90999985
2019-12-03,15.96000004
2019-12-04,14.80000019
2019-12-05,14.52000046
2019-12-06,13.61999989
2019-12-09,15.85999966
2019-12-10,15.68000031
2019-12-11,14.98999977
2019-12-12,13.93999958
2019-12-13,12.63000011
2019-12-16,12.14000034
2019-12-17,12.28999996
2019-12-18,12.57999992
2019-12-19,12.5
2019-12-20,12.51000023
2019-12-23,12.60999966
2019-12-24,12.67000008
2019-12-26,12.64999962
2019-12-27,13.43000031
2019-12-30,14.81999969
2019-12-31,13.77999973
2020-01-02,12.47000027
2020-01-03,14.02000046
2020-01-06,13.85000038
2020-01-07,13.78999996
2020-01-08,13.44999981
2020-01-09,12.53999996
2020-01-10,12.56000042
2020-01-13,12.31999969
2020-01-14,12.39000034
2020-01-15,12.42000008
2020-01-16,12.31999969
2020-01-17,12.10000038
2020-01-21,12.85000038
2020-01-22,12.90999985
2020-01-23,12.97999954
2020-01-24,14.56000042
2020-01-27,18.22999954
2020-01-28,16.28000069
2020-01-29,16.38999939
2020-01-30,15.48999977
2020-01-31,18.84000015
2020-02-03,17.96999931
2020-02-04,16.04999924
2020-02-05,15.14999962
2020-02-06,14.96000004
2020-02-07,15.47000027
2020-02-10,15.03999996
2020-02-11,15.18000031
2020-02-12,13.73999977
2020-02-13,14.14999962
2020-02-14,13.68000031
2020-02-18,14.82999992
2020-02-19,14.38000011
2020-02-20,15.56000042
2020-02-21,17.07999992
2020-02-24,25.03000069
2020-02-25,27.85000038
2020-02-26,27.55999947
2020-02-27,39.15999985
2020-02-28,40.11000061
2020-03-02,33.41999817
2020-03-03,36.81999969
2020-03-04,31.98999977
2020-03-05,39.61999893
2020-03-06,41.93999863
2020-03-09,54.45999908
2020-03-10,47.29999924
2020-03-11,53.90000153
2020-03-12,75.47000122
2020-03-13,57.83000183
2020-03-16,82.69000244
2020-03-17,75.91000366
2020-03-18,76.44999695
2020-03-19,72.0
2020-03-20,66.04000092
2020-03-23,61.59000015
2020-03-24,61.66999817
2020-03-25,63.95000076
2020-03-26,61.0
2020-03-27,65.54000092
2020-03-30,57.08000183
2020-03-31,53.54000092
2020-04-01,57.06000137
2020-04-02,50.90999985
2020-04-03,46.79999924
2020-04-06,45.24000168
2020-04-07,46.70000076
2020-04-08,43.34999847
2020-04-09,41.66999817
2020-04-13,41.16999817
2020-04-14,37.75999832
2020-04-15,40.84000015
2020-04-16,40.11000061
2020-04-17,38.15000153
2020-04-20,43.83000183
2020-04-21,45.40999985
2020-04-22,41.97999954
2020-04-23,41.38000107
2020-04-24,35.93000031
2020-04-27,33.29000092
2020-04-28,33.56999969
2020-04-29,31.22999954
2020-04-30,34.15000153
2020-05-01,37.18999863
2020-05-04,35.97000122
2020-05-05,33.61000061
2020-05-06,34.11999893
2020-05-07,31.44000053
2020-05-08,27.97999954
2020-05-11,27.56999969
2020-05-12,33.04000092
2020-05-13,35.27999878
2020-05-14,32.61000061
2020-05-15,31.88999939
2020-05-18,29.29999924
2020-05-19,30.53000069
2020-05-20,27.98999977
2020-05-21,29.53000069
2020-05-22,28.15999985
2020-05-26,28.01000023
2020-05-27,27.62000084
2020-05-28,28.59000015
2020-05-29,27.51000023
2020-06-01,28.22999954
2020-06-02,26.84000015
2020-06-03,25.65999985
2020-06-04,25.80999947
2020-06-05,24.52000046
2020-06-08,25.80999947
2020-06-09,27.56999969
2020-06-10,27.56999969
2020-06-11,40.79000092
2020-06-12,36.09000015
2020-06-15,34.40000153
2020-06-16,33.66999817
2020-06-17,33.47000122
2020-06-18,32.93999863
2020-06-19,35.11999893
2020-06-22,31.77000046
2020-06-23,31.37000084
2020-06-24,33.84000015
2020-06-25,32.22000122
2020-06-26,34.72999954
2020-06-29,31.78000069
2020-06-30,30.43000031
2020-07-01,28.62000084
2020-07-02,27.68000031
2020-07-06,27.94000053
2020-07-07,29.43000031
2020-07-08,28.07999992
2020-07-09,29.26000023
2020-07-10,27.29000092
2020-07-13,32.18999863
2020-07-14,29.52000046
2020-07-15,27.76000023
2020-07-16,28.0
2020-07-17,25.68000031
2020-07-20,24.45999908
2020-07-21,24.84000015
2020-07-22,24.31999969
2020-07-23,26.07999992
2020-07-24,25.84000015
2020-07-27,24.73999977
2020-07-28,25.44000053
2020-07-29,24.10000038
2020-07-30,24.76000023
2020-07-31,24.45999908
2020-08-03,24.28000069
2020-08-04,23.76000023
2020-08-05,22.98999977
2020-08-06,22.64999962
2020-08-07,22.20999908
2020-08-10,22.12999916
2020-08-11,24.03000069
2020-08-12,22.28000069
2020-08-13,22.12999916
2020-08-14,22.04999924
2020-08-17,21.35000038
2020-08-18,21.51000023
2020-08-19,22.54000092
2020-08-20,22.71999931
2020-08-21,22.54000092
2020-08-24,22.37000084
2020-08-25,22.03000069
2020-08-26,23.27000046
2020-08-27,24.46999931
2020-08-28,22.95999908
2020-08-31,26.40999985
2020-09-01,26.12000084
2020-09-02,26.56999969
2020-09-03,33.59999847
2020-09-04,30.75
2020-09-08,31.45999908
2020-09-09,28.80999947
2020-09-10,29.70999908
2020-09-11,26.87000084
2020-09-14,25.85000038
2020-09-15,25.59000015
2020-09-16,26.04000092
2020-09-17,26.45999908
2020-09-18,25.82999992
2020-09-21,27.78000069
2020-09-22,26.86000061
2020-09-23,28.57999992
2020-09-24,28.51000023
2020-09-25,26.37999916
2020-09-28,26.19000053
2020-09-29,26.27000046
2020-09-30,26.37000084
2020-10-01,26.70000076
2020-10-02,27.62999916
2020-10-05,27.95999908
2020-10-06,29.47999954
2020-10-07,28.05999947
2020-10-08,26.36000061
2020-10-09,25.0
2020-10-12,25.06999969
2020-10-13,26.06999969
2020-10-14,26.39999962
2020-10-15,26.96999931
2020-10-16,27.40999985
2020-10-19,29.18000031
2020-10-20,29.35000038
2020-10-21,28.64999962
2020-10-22,28.11000061
2020-10-23,27.54999924
2020-10-26,32.45999908
2020-10-27,33.34999847
2020-10-28,40.27999878
2020-10-29,37.59000015
2020-10-30,38.02000046
2020-11-02,37.13000107
2020-11-03,35.54999924
2020-11-04,29.56999969
2020-11-05,27.57999992
2020-11-06,24.86000061
2020-11-09,25.75
2020-11-10,24.79999924
2020-11-11,23.45000076
2020-11-12,25.35000038
2020-11-13,23.10000038
2020-11-16,22.45000076
2020-11-17,22.70999908
2020-11-18,23.84000015
2020-11-19,23.11000061
2020-11-20,23.70000076
2020-11-23,22.65999985
2020-11-24,21.63999939
2020-11-25,21.25
2020-11-27,20.84000015
2020-11-30,20.56999969
2020-12-01,20.77000046
2020-12-02,21.17000008
2020-12-03,21.28000069
2020-12-04,20.79000092
2020-12-07,21.29999924
2020-12-08,20.68000031
2020-12-09,22.27000046
2020-12-10,22.52000046
2020-12-11,23.30999947
2020-12-14,24.71999931
2020-12-15,22.88999939
2020-12-16,22.5
2020-12-17,21.93000031
2020-12-18,21.56999969
2020-12-21,25.15999985
2020-12-22,24.22999954
2020-12-23,23.30999947
2020-12-24,21.53000069
2020-12-28,21.70000076
2020-12-29,23.07999992
2020-12-30,22.77000046
2020-12-31,22.75
2021-01-04,26.96999931
2021-01-05,25.34000015
2021-01-06,25.06999969
2021-01-07,22.37000084
2021-01-08,21.55999947
2021-01-11,24.07999992
2021-01-12,23.32999992
2021-01-13,22.20999908
2021-01-14,23.25
2021-01-15,24.34000015
2021-01-19,23.23999977
2021-01-20,21.57999992
2021-01-21,21.31999969
2021-01-22,21.90999985
2021-01-25,23.19000053
2021-01-26,23.02000046
2021-01-27,37.20999908
2021-01-28,30.20999908
2021-01-29,33.09000015
2021-02-01,30.23999977
2021-02-02,25.55999947
2021-02-03,22.90999985
2021-02-04,21.77000046
2021-02-05,20.87000084
2021-02-08,21.23999977
2021-02-09,21.62999916
2021-02-10,21.98999977
2021-02-11,21.25
2021-02-12,19.96999931
2021-02-16,21.45999908
2021-02-17,21.5
2021-02-18,22.48999977
2021-02-19,22.04999924
2021-02-22,23.45000076
2021-02-23,23.11000061
2021-02-24,21.34000015
2021-02-25,28.88999939
2021-02-26,27.95000076
2021-03-01,23.35000038
2021-03-02,24.10000038
2021-03-03,26.67000008
2021-03-04,28.56999969
2021-03-05,24.65999985
2021-03-08,25.46999931
2021-03-09,24.03000069
2021-03-10,22.55999947
2021-03-11,21.90999985
2021-03-12,20.69000053
2021-03-15,20.03000069
2021-03-16,19.79000092
2021-03-17,19.22999954
2021-03-18,21.57999992
2021-03-19,20.95000076
2021-03-22,18.87999916
2021-03-23,20.29999924
2021-03-24,21.20000076
2021-03-25,19.80999947
2021-03-26,18.86000061
2021-03-29,20.73999977
2021-03-30,19.61000061
2021-03-31,19.39999962
2021-04-01,17.32999992
2021-04-05,17.90999985
2021-04-06,18.12000084
2021-04-07,17.15999985
2021-04-08,16.95000076
2021-04-09,16.69000053
2021-04-12,16.90999985
2021-04-13,16.64999962
2021-04-14,16.98999977
2021-04-15,16.56999969
2021-04-16,16.25
2021-04-19,17.29000092
2021-04-20,18.68000031
2021-04-21,17.5
2021-04-22,18.70999908
2021-04-23,17.32999992
2021-04-26,17.63999939
2021-04-27,17.55999947
2021-04-28,17.28000069
2021-04-29,17.61000061
2021-04-30,18.61000061
2021-05-03,18.30999947
2021-05-04,19.47999954
2021-05-05,19.14999962
2021-05-06,18.38999939
2021-05-07,16.69000053
2021-05-10,19.65999985
2021-05-11,21.84000015
2021-05-12,27.59000015
2021-05-13,23.12999916
2021-05-14,18.80999947
2021-05-17,19.71999931
2021-05-18,21.34000015
2021-05-19,22.18000031
2021-05-20,20.67000008
2021-05-21,20.14999962
2021-05-24,18.39999962
2021-05-25,18.84000015
2021-05-26,17.36000061
2021-05-27,16.73999977
2021-05-28,16.76000023
2021-06-01,17.89999962
2021-06-02,17.47999954
2021-06-03,18.04000092
2021-06-04,16.42000008
2021-06-07,16.42000008
2021-06-08,17.06999969
2021-06-09,17.88999939
2021-06-10,16.10000038
2021-06-11,15.64999962
2021-06-14,16.38999939
2021-06-15,17.02000046
2021-06-16,18.14999962
2021-06-17,17.75
2021-06-18,20.70000076
2021-06-21,17.88999939
2021-06-22,16.65999985
2021-06-23,16.31999969
2021-06-24,15.97000027
2021-06-25,15.61999989
2021-06-28,15.76000023
2021-06-29,16.02000046
2021-06-30,15.82999992
2021-07-01,15.47999954
2021-07-02,15.06999969
2021-07-06,16.44000053
2021-07-07,16.20000076
2021-07-08,19.0
2021-07-09,16.18000031
2021-07-12,16.17000008
2021-07-13,17.12000084
2021-07-14,16.32999992
2021-07-15,17.01000023
2021-07-16,18.45000076
2021-07-19,22.5
2021-07-20,19.72999954
2021-07-21,17.90999985
2021-07-22,17.69000053
2021-07-23,17.20000076
2021-07-26,17.57999992
2021-07-27,19.36000061
2021-07-28,18.30999947
2021-07-29,17.70000076
2021-07-30,18.23999977
2021-08-02,19.45999908
2021-08-03,18.04000092
2021-08-04,17.96999931
2021-08-05,17.28000069
2021-08-06,16.14999962
2021-08-09,16.71999931
2021-08-10,16.79000092
2021-08-11,16.17000008
2021-08-12,15.59000015
2021-08-13,15.44999981
2021-08-16,16.12000084
2021-08-17,17.90999985
2021-08-18,21.56999969
2021-08-19,21.67000008
2021-08-20,18.55999947
2021-08-23,17.14999962
2021-08-24,17.21999931
2021-08-25,16.79000092
2021-08-26,18.84000015
2021-08-27,16.38999939
2021-08-30,16.19000053
2021-08-31,16.47999954
2021-09-01,16.11000061
2021-09-02,16.40999985
2021-09-03,16.40999985
2021-09-07,18.13999939
2021-09-08,17.95999908
2021-09-09,18.79999924
2021-09-10,20.95000076
2021-09-13,19.37000084
2021-09-14,19.45999908
2021-09-15,18.18000031
2021-09-16,18.69000053
2021-09-17,20.80999947
2021-09-20,25.70999908
2021-09-21,24.36000061
2021-09-22,20.87000084
2021-09-23,18.62999916
2021-09-24,17.75
2021-09-27,18.76000023
2021-09-28,23.25
2021-09-29,22.55999947
2021-09-30,23.13999939
2021-10-01,21.10000038
2021-10-04,22.95999908
2021-10-05,21.29999924
2021-10-06,21.0
2021-10-07,19.54000092
2021-10-08,18.77000046
2021-10-11,20.0
2021-10-12,19.85000038
2021-10-13,18.63999939
2021-10-14,16.86000061
2021-10-15,16.29999924
2021-10-18,16.30999947
2021-10-19,15.69999981
2021-10-20,15.48999977
2021-10-21,15.01000023
2021-10-22,15.43000031
2021-10-25,15.23999977
2021-10-26,15.97999954
2021-10-27,16.97999954
2021-10-28,16.53000069
2021-10-29,16.26000023
2021-11-01,16.40999985
2021-11-02,16.03000069
2021-11-03,15.10000038
2021-11-04,15.43999958
2021-11-05,16.47999954
2021-11-08,17.21999931
2021-11-09,17.78000069
2021-11-10,18.72999954
2021-11-11,17.65999985
2021-11-12,16.29000092
2021-11-15,16.48999977
2021-11-16,16.37000084
2021-11-17,17.11000061
2021-11-18,17.59000015
2021-11-19,17.90999985
2021-11-22,19.17000008
2021-11-23,19.37999916
2021-11-24,18.57999992
2021-11-26,28.62000084
2021-11-29,22.95999908
2021-11-30,27.19000053
2021-12-01,31.12000084
2021-12-02,27.95000076
2021-12-03,30.67000008
2021-12-06,27.18000031
2021-12-07,21.88999939
2021-12-08,19.89999962
2021-12-09,21.57999992
2021-12-10,18.69000053
2021-12-13,20.30999947
2021-12-14,21.88999939
2021-12-15,19.29000092
2021-12-16,20.56999969
2021-12-17,21.56999969
2021-12-20,22.87000084
2021-12-21,21.01000023
2021-12-22,18.62999916
2021-12-23,17.95999908
2021-12-27,17.68000031
2021-12-28,17.54000092
2021-12-29,16.95000076
2021-12-30,17.32999992
2021-12-31,17.21999931
2022-01-03,16.60000038
2022-01-04,16.90999985
2022-01-05,19.72999954
2022-01-06,19.61000061
2022-01-07,18.76000023
2022-01-10,19.39999962
2022-01-11,18.40999985
2022-01-12,17.62000084
2022-01-13,20.30999947
2022-01-14,19.19000053
2022-01-18,22.79000092
2022-01-19,23.85000038
2022-01-20,25.59000015
2022-01-21,28.85000038
2022-01-24,29.89999962
2022-01-25,31.15999985
2022-01-26,31.95999908
2022-01-27,30.48999977
2022-01-28,27.65999985
2022-01-31,24.82999992
2022-02-01,21.95999908
2022-02-02,22.09000015
2022-02-03,24.35000038
2022-02-04,23.21999931
2022-02-07,22.86000061
2022-02-08,21.44000053
2022-02-09,19.95999908
2022-02-10,23.90999985
2022-02-11,27.36000061
2022-02-14,28.32999992
2022-02-15,25.70000076
2022-02-16,24.29000092
2022-02-17,28.11000061
2022-02-18,27.75
2022-02-22,28.80999947
2022-02-23,31.02000046
2022-02-24,30.31999969
2022-02-25,27.59000015
2022-02-28,30.14999962
2022-03-01,33.31999969
2022-03-02,30.73999977
2022-03-03,30.47999954
2022-03-04,31.97999954
2022-03-07,36.45000076
2022-03-08,35.13000107
2022-03-09,32.45000076
2022-03-10,30.22999954
2022-03-11,30.75
2022-03-14,31.77000046
2022-03-15,29.82999992
2022-03-16,26.67000008
2022-03-17,25.67000008
2022-03-18,23.87000084
2022-03-21,23.53000069
2022-03-22,22.94000053
2022-03-23,23.56999969
2022-03-24,21.67000008
2022-03-25,20.80999947
2022-03-28,19.62999916
2022-03-29,18.89999962
2022-03-30,19.32999992
2022-03-31,20.55999947
2022-04-01,19.62999916
2022-04-04,18.56999969
2022-04-05,21.03000069
2022-04-06,22.10000038
2022-04-07,21.54999924
2022-04-08,21.15999985
2022-04-11,24.37000084
2022-04-12,24.26000023
2022-04-13,21.81999969
2022-04-14,22.70000076
2022-04-18,22.17000008
2022-04-19,21.37000084
2022-04-20,20.31999969
2022-04-21,22.68000031
2022-04-22,28.20999908
2022-04-25,27.02000046
2022-04-26,33.52000046
2022-04-27,31.60000038
2022-04-28,29.98999977
2022-04-29,33.40000153
2022-05-02,32.34000015
2022-05-03,29.25
2022-05-04,25.42000008
2022-05-05,32.04000092
