Date,Dollar
2019-01-04,96.19000244
2019-01-07,95.70999908
2019-01-08,95.90000153
2019-01-09,95.22000122
2019-01-10,95.54000092
2019-01-11,95.66999817
2019-01-14,95.58999634
2019-01-15,95.97000122
2019-01-16,96.05999756
2019-01-17,96.06999969
2019-01-18,96.33999634
2019-01-22,96.30000305
2019-01-23,96.12000275
2019-01-24,96.59999847
2019-01-25,95.79000092
2019-01-28,95.75
2019-01-29,95.81999969
2019-01-30,95.33999634
2019-01-31,95.58000183
2019-02-01,95.58000183
2019-02-04,95.84999847
2019-02-05,96.09999847
2019-02-06,96.41999817
2019-02-07,96.51000214
2019-02-08,96.63999939
2019-02-11,97.05999756
2019-02-12,96.70999908
2019-02-13,97.12999725
2019-02-14,96.98000336
2019-02-15,96.91999817
2019-02-19,96.51999664
2019-02-20,96.44999695
2019-02-21,96.61000061
2019-02-22,96.51000214
2019-02-25,96.41000366
2019-02-26,96.0
2019-02-27,96.15000153
2019-02-28,96.16000366
2019-03-01,96.52999878
2019-03-04,96.68000031
2019-03-05,96.84999847
2019-03-06,96.87000275
2019-03-07,97.66999817
2019-03-08,97.37000275
2019-03-11,97.22000122
2019-03-12,96.94000244
2019-03-13,96.55000305
2019-03-14,96.79000092
2019-03-15,96.59999847
2019-03-18,96.51999664
2019-03-19,96.37999725
2019-03-20,95.76000214
2019-03-21,96.5
2019-03-22,96.65000153
2019-03-25,96.56999969
2019-03-26,96.73999786
2019-03-27,96.76999664
2019-03-28,97.19999695
2019-03-29,97.27999878
2019-04-01,97.25
2019-04-02,97.36000061
2019-04-03,97.08999634
2019-04-04,97.30999756
2019-04-05,97.40000153
2019-04-08,97.05000305
2019-04-09,97.01000214
2019-04-10,96.94999695
2019-04-11,97.18000031
2019-04-12,96.97000122
2019-04-15,96.94000244
2019-04-16,97.04000092
2019-04-17,97.01000214
2019-04-18,97.47000122
2019-04-22,97.27999878
2019-04-23,97.56999969
2019-04-24,98.09999847
2019-04-25,98.19999695
2019-04-26,98.01000214
2019-04-29,97.86000061
2019-04-30,97.48000336
2019-05-01,97.69000244
2019-05-02,97.83000183
2019-05-03,97.51999664
2019-05-06,97.51999664
2019-05-07,97.62999725
2019-05-08,97.62000275
2019-05-09,97.37000275
2019-05-10,97.33000183
2019-05-13,97.31999969
2019-05-14,97.52999878
2019-05-15,97.56999969
2019-05-16,97.83999634
2019-05-17,98.0
2019-05-20,97.93000031
2019-05-21,98.05999756
2019-05-22,98.11000061
2019-05-23,97.84999847
2019-05-24,97.61000061
2019-05-28,97.95999908
2019-05-29,98.13999939
2019-05-30,98.13999939
2019-05-31,97.75
2019-06-03,97.13999939
2019-06-04,97.06999969
2019-06-05,97.37000275
2019-06-06,97.02999878
2019-06-07,96.61000061
2019-06-10,96.76000214
2019-06-11,96.69000244
2019-06-12,97.0
2019-06-13,97.01000214
2019-06-14,97.56999969
2019-06-17,97.55999756
2019-06-18,97.63999939
2019-06-19,97.12000275
2019-06-20,96.62999725
2019-06-21,96.22000122
2019-06-24,95.98000336
2019-06-25,96.16000366
2019-06-26,96.20999908
2019-06-27,96.19000244
2019-06-28,96.12999725
2019-07-01,96.83999634
2019-07-02,96.73000336
2019-07-03,96.76999664
2019-07-05,97.25
2019-07-08,97.37999725
2019-07-09,97.48999786
2019-07-10,97.09999847
2019-07-11,97.05000305
2019-07-12,96.80999756
2019-07-15,96.93000031
2019-07-16,97.40000153
2019-07-17,97.22000122
2019-07-18,96.79000092
2019-07-19,97.15000153
2019-07-22,97.26000214
2019-07-23,97.70999908
2019-07-24,97.73000336
2019-07-25,97.81999969
2019-07-26,98.01000214
2019-07-29,98.04000092
2019-07-30,98.05000305
2019-07-31,98.51999664
2019-08-01,98.38999939
2019-08-02,98.09999847
2019-08-05,97.5
2019-08-06,97.62999725
2019-08-07,97.54000092
2019-08-08,97.62000275
2019-08-09,97.48999786
2019-08-12,97.37999725
2019-08-13,97.80999756
2019-08-14,97.98999786
2019-08-15,98.13999939
2019-08-16,98.13999939
2019-08-19,98.34999847
2019-08-20,98.19000244
2019-08-21,98.30000305
2019-08-22,98.16999817
2019-08-23,97.63999939
2019-08-26,98.08000183
2019-08-27,98.0
2019-08-28,98.20999908
2019-08-29,98.51000214
2019-08-30,98.91999817
2019-09-03,98.94999695
2019-09-04,98.44999695
2019-09-05,98.41000366
2019-09-06,98.38999939
2019-09-09,98.27999878
2019-09-10,98.33000183
2019-09-11,98.65000153
2019-09-12,98.30999756
2019-09-13,98.26000214
2019-09-16,98.65000153
2019-09-17,98.26000214
2019-09-18,98.59999847
2019-09-19,98.26999664
2019-09-20,98.51000214
2019-09-23,98.59999847
2019-09-24,98.33999634
2019-09-25,99.04000092
2019-09-26,99.20999908
2019-09-27,99.11000061
2019-09-30,99.37999725
2019-10-01,99.12999725
2019-10-02,99.04000092
2019-10-03,98.86000061
2019-10-04,98.80999756
2019-10-07,98.98999786
2019-10-08,99.13999939
2019-10-09,99.12000275
2019-10-10,98.70999908
2019-10-11,98.30000305
2019-10-14,98.44999695
2019-10-15,98.29000092
2019-10-16,98.01000214
2019-10-17,97.61000061
2019-10-18,97.27999878
2019-10-21,97.33000183
2019-10-22,97.52999878
2019-10-23,97.47000122
2019-10-24,97.62999725
2019-10-25,97.83000183
2019-10-28,97.76000214
2019-10-29,97.69000244
2019-10-30,97.65000153
2019-10-31,97.34999847
2019-11-01,97.23999786
2019-11-04,97.51000214
2019-11-05,97.98000336
2019-11-06,97.94999695
2019-11-07,98.13999939
2019-11-08,98.34999847
2019-11-11,98.19999695
2019-11-12,98.30999756
2019-11-13,98.37000275
2019-11-14,98.16000366
2019-11-15,98.0
2019-11-18,97.79000092
2019-11-19,97.86000061
2019-11-20,97.93000031
2019-11-21,97.98999786
2019-11-22,98.26999664
2019-11-25,98.31999969
2019-11-26,98.25
2019-11-27,98.41000366
2019-11-29,98.26999664
2019-12-02,97.86000061
2019-12-03,97.73999786
2019-12-04,97.65000153
2019-12-05,97.41000366
2019-12-06,97.69999695
2019-12-09,97.63999939
2019-12-10,97.41000366
2019-12-11,97.16000366
2019-12-12,97.40000153
2019-12-13,97.16999817
2019-12-16,97.06999969
2019-12-17,97.20999908
2019-12-18,97.41000366
2019-12-19,97.41999817
2019-12-20,97.70999908
2019-12-23,97.66000366
2019-12-24,97.65000153
2019-12-26,97.58999634
2019-12-27,96.91999817
2019-12-30,96.73999786
2019-12-31,96.38999939
2020-01-02,96.84999847
2020-01-03,96.83999634
2020-01-06,96.66999817
2020-01-07,96.98000336
2020-01-08,97.30000305
2020-01-09,97.44999695
2020-01-10,97.36000061
2020-01-13,97.34999847
2020-01-14,97.37000275
2020-01-15,97.23000336
2020-01-16,97.31999969
2020-01-17,97.61000061
2020-01-21,97.52999878
2020-01-22,97.52999878
2020-01-23,97.69000244
2020-01-24,97.84999847
2020-01-27,97.95999908
2020-01-28,98.01999664
2020-01-29,97.98999786
2020-01-30,97.87000275
2020-01-31,97.38999939
2020-02-03,97.80000305
2020-02-04,97.95999908
2020-02-05,98.26999664
2020-02-06,98.5
2020-02-07,98.68000031
2020-02-10,98.83000183
2020-02-11,98.72000122
2020-02-12,99.05000305
2020-02-13,99.06999969
2020-02-14,99.12000275
2020-02-18,99.45999908
2020-02-19,99.59999847
2020-02-20,99.87000275
2020-02-21,99.26000214
2020-02-24,99.29000092
2020-02-25,98.97000122
2020-02-26,99.0
2020-02-27,98.44000244
2020-02-28,98.12999725
2020-03-02,97.36000061
2020-03-03,97.15000153
2020-03-04,97.33999634
2020-03-05,96.81999969
2020-03-06,95.94999695
2020-03-09,94.90000153
2020-03-10,96.41000366
2020-03-11,96.51000214
2020-03-12,97.47000122
2020-03-13,98.75
2020-03-16,98.08999634
2020-03-17,99.58000183
2020-03-18,101.1600037
2020-03-19,102.7600021
2020-03-20,102.8199997
2020-03-23,102.4899979
2020-03-24,101.7399979
2020-03-25,101.0500031
2020-03-26,99.41999817
2020-03-27,98.37000275
2020-03-30,99.18000031
2020-03-31,99.05000305
2020-04-01,99.66999817
2020-04-02,100.1800003
2020-04-03,100.5800018
2020-04-06,100.6900024
2020-04-07,99.98000336
2020-04-08,100.1200027
2020-04-09,99.51999664
2020-04-13,99.34999847
2020-04-14,98.88999939
2020-04-15,99.45999908
2020-04-16,100.0299988
2020-04-17,99.77999878
2020-04-20,99.95999908
2020-04-21,100.2600021
2020-04-22,100.3899994
2020-04-23,100.4300003
2020-04-24,100.3799973
2020-04-27,100.0400009
2020-04-28,99.87000275
2020-04-29,99.56999969
2020-04-30,99.01999664
2020-05-01,98.80000305
2020-05-04,99.48000336
2020-05-05,99.70999908
2020-05-06,100.0899963
2020-05-07,99.88999939
2020-05-08,99.73000336
2020-05-11,100.2399979
2020-05-12,99.93000031
2020-05-13,100.2399979
2020-05-14,100.4700012
2020-05-15,100.4000015
2020-05-18,99.66999817
2020-05-19,99.37000275
2020-05-20,99.12000275
2020-05-21,99.37000275
2020-05-22,99.86000061
2020-05-26,98.91000366
2020-05-27,99.05999756
2020-05-28,98.37999725
2020-05-29,98.33999634
2020-06-01,97.83000183
2020-06-02,97.66999817
2020-06-03,97.27999878
2020-06-04,96.68000031
2020-06-05,96.94000244
2020-06-08,96.62000275
2020-06-09,96.31999969
2020-06-10,95.95999908
2020-06-11,96.73000336
2020-06-12,97.31999969
2020-06-15,96.68000031
2020-06-16,96.95999908
2020-06-17,97.16000366
2020-06-18,97.41999817
2020-06-19,97.62000275
2020-06-22,97.04000092
2020-06-23,96.69000244
2020-06-24,97.15000153
2020-06-25,97.43000031
2020-06-26,97.5
2020-06-29,97.54000092
2020-06-30,97.38999939
2020-07-01,97.19999695
2020-07-02,97.31999969
2020-07-06,96.79000092
2020-07-07,96.87999725
2020-07-08,96.43000031
2020-07-09,96.69999695
2020-07-10,96.65000153
2020-07-13,96.45999908
2020-07-14,96.26000214
2020-07-15,96.08000183
2020-07-16,96.34999847
2020-07-17,95.94000244
2020-07-20,95.83000183
2020-07-21,95.12000275
2020-07-22,94.97000122
2020-07-23,94.69000244
2020-07-24,94.44000244
2020-07-27,93.66999817
2020-07-28,93.76000214
2020-07-29,93.26000214
2020-07-30,93.01999664
2020-07-31,93.48999786
2020-08-03,93.5
2020-08-04,93.37999725
2020-08-05,92.83000183
2020-08-06,92.79000092
2020-08-07,93.44000244
2020-08-10,93.58000183
2020-08-11,93.62999725
2020-08-12,93.44000244
2020-08-13,93.33999634
2020-08-14,93.09999847
2020-08-17,92.84999847
2020-08-18,92.26999664
2020-08-19,92.88999939
2020-08-20,92.79000092
2020-08-21,93.25
2020-08-24,93.30000305
2020-08-25,93.01999664
2020-08-26,93.01000214
2020-08-27,93.01000214
2020-08-28,92.37000275
2020-08-31,92.13999939
2020-09-01,92.33999634
2020-09-02,92.84999847
2020-09-03,92.73999786
2020-09-04,92.72000122
2020-09-08,93.48000336
2020-09-09,93.26000214
2020-09-10,93.33999634
2020-09-11,93.33000183
2020-09-14,93.06999969
2020-09-15,93.05000305
2020-09-16,93.20999908
2020-09-17,92.97000122
2020-09-18,92.93000031
2020-09-21,93.54000092
2020-09-22,93.98999786
2020-09-23,94.38999939
2020-09-24,94.34999847
2020-09-25,94.58000183
2020-09-28,94.26000214
2020-09-29,93.88999939
2020-09-30,93.88999939
2020-10-01,93.70999908
2020-10-02,93.83999634
2020-10-05,93.51000214
2020-10-06,93.83000183
2020-10-07,93.62999725
2020-10-08,93.61000061
2020-10-09,93.05999756
2020-10-12,93.06999969
2020-10-13,93.52999878
2020-10-14,93.37999725
2020-10-15,93.86000061
2020-10-16,93.68000031
2020-10-19,93.43000031
2020-10-20,93.06999969
2020-10-21,92.61000061
2020-10-22,92.94999695
2020-10-23,92.76999664
2020-10-26,93.05000305
2020-10-27,92.94000244
2020-10-28,93.41000366
2020-10-29,93.95999908
2020-10-30,94.04000092
2020-11-02,94.05000305
2020-11-03,93.55000305
2020-11-04,93.41000366
2020-11-05,92.52999878
2020-11-06,92.23000336
2020-11-09,92.73000336
2020-11-10,92.75
2020-11-11,93.04000092
2020-11-12,92.95999908
2020-11-13,92.76000214
2020-11-16,92.56999969
2020-11-17,92.41999817
2020-11-18,92.31999969
2020-11-19,92.29000092
2020-11-20,92.38999939
2020-11-23,92.51000214
2020-11-24,92.23000336
2020-11-25,91.98999786
2020-11-27,91.79000092
2020-11-30,91.87000275
2020-12-01,91.30999756
2020-12-02,91.12000275
2020-12-03,90.70999908
2020-12-04,90.69999695
2020-12-07,90.79000092
2020-12-08,90.97000122
2020-12-09,91.08999634
2020-12-10,90.79000092
2020-12-11,90.98000336
2020-12-14,90.70999908
2020-12-15,90.47000122
2020-12-16,90.44999695
2020-12-17,89.81999969
2020-12-18,90.01999664
2020-12-21,90.04000092
2020-12-22,90.65000153
2020-12-23,90.41000366
2020-12-24,90.33000183
2020-12-28,90.33999634
2020-12-29,90.01000214
2020-12-30,89.62999725
2020-12-31,89.94000244
2021-01-04,89.87999725
2021-01-05,89.44000244
2021-01-06,89.52999878
2021-01-07,89.83000183
2021-01-08,90.09999847
2021-01-11,90.54000092
2021-01-12,90.05000305
2021-01-13,90.31999969
2021-01-14,90.23999786
2021-01-15,90.77999878
2021-01-19,90.5
2021-01-20,90.47000122
2021-01-21,90.12999725
2021-01-22,90.23999786
2021-01-25,90.38999939
2021-01-26,90.16999817
2021-01-27,90.65000153
2021-01-28,90.45999908
2021-01-29,90.58000183
2021-02-01,91.01999664
2021-02-02,91.19999695
2021-02-03,91.12000275
2021-02-04,91.52999878
2021-02-05,91.04000092
2021-02-08,90.93000031
2021-02-09,90.44000244
2021-02-10,90.37000275
2021-02-11,90.41999817
2021-02-12,90.48000336
2021-02-16,90.51000214
2021-02-17,90.94999695
2021-02-18,90.58999634
2021-02-19,90.36000061
2021-02-22,90.01000214
2021-02-23,90.16999817
2021-02-24,90.18000031
2021-02-25,90.12999725
2021-02-26,90.93000031
2021-03-01,91.04000092
2021-03-02,90.79000092
2021-03-03,90.94999695
2021-03-04,91.62999725
2021-03-05,91.98000336
2021-03-08,92.30999756
2021-03-09,91.95999908
2021-03-10,91.79000092
2021-03-11,91.41999817
2021-03-12,91.68000031
2021-03-15,91.83000183
2021-03-16,91.87000275
2021-03-17,91.40000153
2021-03-18,91.84999847
2021-03-19,91.91999817
2021-03-22,91.80000305
2021-03-23,92.33999634
2021-03-24,92.52999878
2021-03-25,92.87999725
2021-03-26,92.76999664
2021-03-29,92.94000244
2021-03-30,93.30000305
2021-03-31,93.23000336
2021-04-01,92.93000031
2021-04-05,92.59999847
2021-04-06,92.33999634
2021-04-07,92.45999908
2021-04-08,92.05999756
2021-04-09,92.16000366
2021-04-12,92.13999939
2021-04-13,91.84999847
2021-04-14,91.69000244
2021-04-15,91.66999817
2021-04-16,91.55999756
2021-04-19,91.06999969
2021-04-20,91.23999786
2021-04-21,91.16000366
2021-04-22,91.33000183
2021-04-23,90.86000061
2021-04-26,90.80999756
2021-04-27,90.91000366
2021-04-28,90.61000061
2021-04-29,90.61000061
2021-04-30,91.27999878
2021-05-03,90.94999695
2021-05-04,91.29000092
2021-05-05,91.30999756
2021-05-06,90.94999695
2021-05-07,90.23000336
2021-05-10,90.20999908
2021-05-11,90.13999939
2021-05-12,90.70999908
2021-05-13,90.75
2021-05-14,90.31999969
2021-05-17,90.22000122
2021-05-18,89.75
2021-05-19,90.19000244
2021-05-20,89.80999756
2021-05-21,90.01999664
2021-05-24,89.83000183
2021-05-25,89.63999939
2021-05-26,90.04000092
2021-05-27,89.97000122
2021-05-28,90.02999878
2021-06-01,89.83000183
2021-06-02,89.90000153
2021-06-03,90.5
2021-06-04,90.13999939
2021-06-07,89.94999695
2021-06-08,90.08000183
2021-06-09,90.12000275
2021-06-10,90.08000183
2021-06-11,90.55999756
2021-06-14,90.51999664
2021-06-15,90.54000092
2021-06-16,91.12999725
2021-06-17,91.88999939
2021-06-18,92.23000336
2021-06-21,91.86000061
2021-06-22,91.73000336
2021-06-23,91.80000305
2021-06-24,91.81999969
2021-06-25,91.80999756
2021-06-28,91.87999725
2021-06-29,92.05000305
2021-06-30,92.44000244
2021-07-01,92.59999847
2021-07-02,92.23000336
2021-07-06,92.55000305
2021-07-07,92.63999939
2021-07-08,92.36000061
2021-07-09,92.12999725
2021-07-12,92.23000336
2021-07-13,92.75
2021-07-14,92.41000366
2021-07-15,92.62000275
2021-07-16,92.69000244
2021-07-19,92.88999939
2021-07-20,92.97000122
2021-07-21,92.75
2021-07-22,92.81999969
2021-07-23,92.91000366
2021-07-26,92.65000153
2021-07-27,92.43000031
2021-07-28,92.31999969
2021-07-29,91.86000061
2021-07-30,92.16999817
2021-08-02,92.05000305
2021-08-03,92.08000183
2021-08-04,92.26999664
2021-08-05,92.23999786
2021-08-06,92.80000305
2021-08-09,92.94999695
2021-08-10,93.05999756
2021-08-11,92.91000366
2021-08-12,93.04000092
2021-08-13,92.51999664
2021-08-16,92.62999725
2021-08-17,93.12999725
2021-08-18,93.13999939
2021-08-19,93.56999969
2021-08-20,93.5
2021-08-23,92.95999908
2021-08-24,92.88999939
2021-08-25,92.83000183
2021-08-26,93.05999756
2021-08-27,92.69000244
2021-08-30,92.65000153
2021-08-31,92.62999725
2021-09-01,92.44999695
2021-09-02,92.23000336
2021-09-03,92.04000092
2021-09-07,92.51999664
2021-09-08,92.65000153
2021-09-09,92.48000336
2021-09-10,92.58000183
2021-09-13,92.62000275
2021-09-14,92.65000153
2021-09-15,92.48999786
2021-09-16,92.86000061
2021-09-17,93.19999695
2021-09-20,93.23999786
2021-09-21,93.19999695
2021-09-22,93.45999908
2021-09-23,93.09999847
2021-09-24,93.33000183
2021-09-27,93.37999725
2021-09-28,93.76999664
2021-09-29,94.33999634
2021-09-30,94.25
2021-10-01,94.04000092
2021-10-04,93.80999756
2021-10-05,93.98000336
2021-10-06,94.26999664
2021-10-07,94.22000122
2021-10-08,94.06999969
2021-10-11,94.31999969
2021-10-12,94.51999664
2021-10-13,94.08000183
2021-10-14,93.95999908
2021-10-15,93.94000244
2021-10-18,93.94999695
2021-10-19,93.79000092
2021-10-20,93.55999756
2021-10-21,93.76999664
2021-10-22,93.61000061
2021-10-25,93.80999756
2021-10-26,93.94999695
2021-10-27,93.86000061
2021-10-28,93.34999847
2021-10-29,94.12000275
2021-11-01,93.87999725
2021-11-02,94.08999634
2021-11-03,93.86000061
2021-11-04,94.34999847
2021-11-05,94.31999969
2021-11-08,94.05000305
2021-11-09,93.95999908
2021-11-10,94.84999847
2021-11-11,95.18000031
2021-11-12,95.12999725
2021-11-15,95.41000366
2021-11-16,95.91999817
2021-11-17,95.83000183
2021-11-18,95.54000092
2021-11-19,96.06999969
2021-11-22,96.5
2021-11-23,96.48999786
2021-11-24,96.83999634
2021-11-26,96.08999634
2021-11-29,96.33999634
2021-11-30,95.98999786
2021-12-01,96.05000305
2021-12-02,96.12999725
2021-12-03,96.12000275
2021-12-06,96.29000092
2021-12-07,96.37000275
2021-12-08,95.88999939
2021-12-09,96.26999664
2021-12-10,96.05000305
2021-12-13,96.31999969
2021-12-14,96.56999969
2021-12-15,96.51000214
2021-12-16,96.04000092
2021-12-17,96.56999969
2021-12-20,96.55000305
2021-12-21,96.48999786
2021-12-22,96.08000183
2021-12-23,96.01999664
2021-12-27,96.08999634
2021-12-28,96.19999695
2021-12-29,95.93000031
2021-12-30,95.97000122
2021-12-31,95.66999817
2022-01-03,96.23999786
2022-01-04,96.29000092
2022-01-05,96.19000244
2022-01-06,96.25
2022-01-07,95.73999786
2022-01-10,95.98999786
2022-01-11,95.62000275
2022-01-12,95.0
2022-01-13,94.79000092
2022-01-14,95.16999817
2022-01-18,95.73000336
2022-01-19,95.51000214
2022-01-20,95.73999786
2022-01-21,95.63999939
2022-01-24,95.91999817
2022-01-25,95.94999695
2022-01-26,96.48999786
2022-01-27,97.26000214
2022-01-28,97.26999664
2022-01-31,96.54000092
2022-02-01,96.38999939
2022-02-02,95.94000244
2022-02-03,95.37999725
2022-02-04,95.48000336
2022-02-07,95.40000153
2022-02-08,95.63999939
2022-02-09,95.48999786
2022-02-10,95.55000305
2022-02-11,96.08000183
2022-02-14,96.37000275
2022-02-15,95.98999786
2022-02-16,95.69999695
2022-02-17,95.80000305
2022-02-18,96.04000092
2022-02-22,96.02999878
2022-02-23,96.19000244
2022-02-24,97.13999939
2022-02-25,96.62000275
2022-02-28,96.70999908
2022-03-01,97.41000366
2022-03-02,97.38999939
2022-03-03,97.79000092
2022-03-04,98.65000153
2022-03-07,99.29000092
2022-03-08,99.05999756
2022-03-09,97.97000122
2022-03-10,98.51000214
2022-03-11,99.12000275
2022-03-14,99.05999756
2022-03-15,99.06999969
2022-03-16,98.37999725
2022-03-17,98.01000214
2022-03-18,98.23000336
2022-03-21,98.5
2022-03-22,98.48999786
2022-03-23,98.62000275
2022-03-24,98.79000092
2022-03-25,98.80999756
2022-03-28,99.08999634
2022-03-29,98.40000153
2022-03-30,97.79000092
2022-03-31,98.30999756
2022-04-01,98.62999725
2022-04-04,98.98999786
2022-04-05,99.47000122
2022-04-06,99.59999847
2022-04-07,99.75
2022-04-08,99.80000305
2022-04-11,99.93000031
2022-04-12,100.2900009
2022-04-13,99.87999725
2022-04-14,100.3199997
2022-04-18,100.7799988
2022-04-19,100.9599991
2022-04-20,100.3899994
2022-04-21,100.5800018
2022-04-22,101.2200012
2022-04-25,101.75
2022-04-26,102.3000031
2022-04-27,102.9499969
2022-04-28,103.6200027
2022-04-29,102.9599991
2022-05-02,103.7399979
2022-05-03,103.4700012
2022-05-04,102.5899963
2022-05-05,103.8710022
