Date,snp
1/4/2019,2531.939941
1/7/2019,2549.689941
1/8/2019,2574.409912
1/9/2019,2584.959961
1/10/2019,2596.639893
1/11/2019,2596.26001
1/14/2019,2582.610107
1/15/2019,2610.300049
1/16/2019,2616.100098
1/17/2019,2635.959961
1/18/2019,2670.709961
1/22/2019,2632.899902
1/23/2019,2638.699951
1/24/2019,2642.330078
1/25/2019,2664.76001
1/28/2019,2643.850098
1/29/2019,2640.0
1/30/2019,2681.050049
1/31/2019,2704.100098
2/1/2019,2706.530029
2/4/2019,2724.870117
2/5/2019,2737.699951
2/6/2019,2731.610107
2/7/2019,2706.050049
2/8/2019,2707.879883
2/11/2019,2709.800049
2/12/2019,2744.72998
2/13/2019,2753.030029
2/14/2019,2745.72998
2/15/2019,2775.600098
2/19/2019,2779.76001
2/20/2019,2784.699951
2/21/2019,2774.879883
2/22/2019,2792.669922
2/25/2019,2796.110107
2/26/2019,2793.899902
2/27/2019,2792.379883
2/28/2019,2784.48999
3/1/2019,2803.689941
3/4/2019,2792.810059
3/5/2019,2789.649902
3/6/2019,2771.449951
3/7/2019,2748.929932
3/8/2019,2743.070068
3/11/2019,2783.300049
3/12/2019,2791.52002
3/13/2019,2810.919922
3/14/2019,2808.47998
3/15/2019,2822.47998
3/18/2019,2832.939941
3/19/2019,2832.570068
3/20/2019,2824.22998
3/21/2019,2854.879883
3/22/2019,2800.709961
3/25/2019,2798.360107
3/26/2019,2818.459961
3/27/2019,2805.370117
3/28/2019,2815.439941
3/29/2019,2834.399902
4/1/2019,2867.189941
4/2/2019,2867.23999
4/3/2019,2873.399902
4/4/2019,2879.389893
4/5/2019,2892.73999
4/8/2019,2895.77002
4/9/2019,2878.199951
4/10/2019,2888.209961
4/11/2019,2888.320068
4/12/2019,2907.409912
4/15/2019,2905.580078
4/16/2019,2907.060059
4/17/2019,2900.449951
4/18/2019,2905.030029
4/22/2019,2907.969971
4/23/2019,2933.679932
4/24/2019,2927.25
4/25/2019,2926.169922
4/26/2019,2939.879883
4/29/2019,2943.030029
4/30/2019,2945.830078
5/1/2019,2923.72998
5/2/2019,2917.52002
5/3/2019,2945.639893
5/6/2019,2932.469971
5/7/2019,2884.050049
5/8/2019,2879.419922
5/9/2019,2870.719971
5/10/2019,2881.399902
5/13/2019,2811.870117
5/14/2019,2834.409912
5/15/2019,2850.959961
5/16/2019,2876.320068
5/17/2019,2859.530029
5/20/2019,2840.22998
5/21/2019,2864.360107
5/22/2019,2856.27002
5/23/2019,2822.23999
5/24/2019,2826.060059
5/28/2019,2802.389893
5/29/2019,2783.02002
5/30/2019,2788.860107
5/31/2019,2752.060059
6/3/2019,2744.449951
6/4/2019,2803.27002
6/5/2019,2826.149902
6/6/2019,2843.48999
6/7/2019,2873.340088
6/10/2019,2886.72998
6/11/2019,2885.719971
6/12/2019,2879.840088
6/13/2019,2891.639893
6/14/2019,2886.97998
6/17/2019,2889.669922
6/18/2019,2917.75
6/19/2019,2926.459961
6/20/2019,2954.179932
6/21/2019,2950.459961
6/24/2019,2945.350098
6/25/2019,2917.379883
6/26/2019,2913.780029
6/27/2019,2924.919922
6/28/2019,2941.76001
7/1/2019,2964.330078
7/2/2019,2973.01001
7/3/2019,2995.820068
7/5/2019,2990.409912
7/8/2019,2975.949951
7/9/2019,2979.629883
7/10/2019,2993.070068
7/11/2019,2999.909912
7/12/2019,3013.77002
7/15/2019,3014.300049
7/16/2019,3004.040039
7/17/2019,2984.419922
7/18/2019,2995.110107
7/19/2019,2976.610107
7/22/2019,2985.030029
7/23/2019,3005.469971
7/24/2019,3019.560059
7/25/2019,3003.669922
7/26/2019,3025.860107
7/29/2019,3020.969971
7/30/2019,3013.179932
7/31/2019,2980.379883
8/1/2019,2953.560059
8/2/2019,2932.050049
8/5/2019,2844.73999
8/6/2019,2881.77002
8/7/2019,2883.97998
8/8/2019,2938.090088
8/9/2019,2918.649902
8/12/2019,2882.699951
8/13/2019,2926.320068
8/14/2019,2840.600098
8/15/2019,2847.600098
8/16/2019,2888.679932
8/19/2019,2923.649902
8/20/2019,2900.51001
8/21/2019,2924.429932
8/22/2019,2922.949951
8/23/2019,2847.110107
8/26/2019,2878.379883
8/27/2019,2869.159912
8/28/2019,2887.939941
8/29/2019,2924.580078
8/30/2019,2926.459961
9/3/2019,2906.27002
9/4/2019,2937.780029
9/5/2019,2976.0
9/6/2019,2978.709961
9/9/2019,2978.429932
9/10/2019,2979.389893
9/11/2019,3000.929932
9/12/2019,3009.570068
9/13/2019,3007.389893
9/16/2019,2997.959961
9/17/2019,3005.699951
9/18/2019,3006.72998
9/19/2019,3006.790039
9/20/2019,2992.070068
9/23/2019,2991.780029
9/24/2019,2966.600098
9/25/2019,2984.870117
9/26/2019,2977.620117
9/27/2019,2961.790039
9/30/2019,2976.73999
10/1/2019,2940.25
10/2/2019,2887.610107
10/3/2019,2910.629883
10/4/2019,2952.01001
10/7/2019,2938.790039
10/8/2019,2893.060059
10/9/2019,2919.399902
10/10/2019,2938.129883
10/11/2019,2970.27002
10/14/2019,2966.149902
10/15/2019,2995.679932
10/16/2019,2989.689941
10/17/2019,2997.949951
10/18/2019,2986.199951
10/21/2019,3006.719971
10/22/2019,2995.98999
10/23/2019,3004.52002
10/24/2019,3010.290039
10/25/2019,3022.550049
10/28/2019,3039.419922
10/29/2019,3036.889893
10/30/2019,3046.77002
10/31/2019,3037.560059
11/1/2019,3066.909912
11/4/2019,3078.27002
11/5/2019,3074.620117
11/6/2019,3076.780029
11/7/2019,3085.179932
11/8/2019,3093.080078
11/11/2019,3087.01001
11/12/2019,3091.840088
11/13/2019,3094.040039
11/14/2019,3096.629883
11/15/2019,3120.459961
11/18/2019,3122.030029
11/19/2019,3120.179932
11/20/2019,3108.459961
11/21/2019,3103.540039
11/22/2019,3110.290039
11/25/2019,3133.639893
11/26/2019,3140.52002
11/27/2019,3153.629883
11/29/2019,3140.97998
12/2/2019,3113.870117
12/3/2019,3093.199951
12/4/2019,3112.76001
12/5/2019,3117.429932
12/6/2019,3145.909912
12/9/2019,3135.959961
12/10/2019,3132.52002
12/11/2019,3141.629883
12/12/2019,3168.570068
12/13/2019,3168.800049
12/16/2019,3191.449951
12/17/2019,3192.52002
12/18/2019,3191.139893
12/19/2019,3205.370117
12/20/2019,3221.219971
12/23/2019,3224.01001
12/24/2019,3223.379883
12/26/2019,3239.909912
12/27/2019,3240.02002
12/30/2019,3221.290039
12/31/2019,3230.780029
1/2/2020,3257.850098
1/3/2020,3234.850098
1/6/2020,3246.280029
1/7/2020,3237.179932
1/8/2020,3253.050049
1/9/2020,3274.699951
1/10/2020,3265.350098
1/13/2020,3288.129883
1/14/2020,3283.149902
1/15/2020,3289.290039
1/16/2020,3316.810059
1/17/2020,3329.620117
1/21/2020,3320.790039
1/22/2020,3321.75
1/23/2020,3325.540039
1/24/2020,3295.469971
1/27/2020,3243.629883
1/28/2020,3276.23999
1/29/2020,3273.399902
1/30/2020,3283.659912
1/31/2020,3225.52002
2/3/2020,3248.919922
2/4/2020,3297.590088
2/5/2020,3334.689941
2/6/2020,3345.780029
2/7/2020,3327.709961
2/10/2020,3352.090088
2/11/2020,3357.75
2/12/2020,3379.449951
2/13/2020,3373.939941
2/14/2020,3380.159912
2/18/2020,3370.290039
2/19/2020,3386.149902
2/20/2020,3373.22998
2/21/2020,3337.75
2/24/2020,3225.889893
2/25/2020,3128.209961
2/26/2020,3116.389893
2/27/2020,2978.76001
2/28/2020,2954.219971
3/2/2020,3090.22998
3/3/2020,3003.370117
3/4/2020,3130.120117
3/5/2020,3023.939941
3/6/2020,2972.370117
3/9/2020,2746.560059
3/10/2020,2882.22998
3/11/2020,2741.379883
3/12/2020,2480.639893
3/13/2020,2711.02002
3/16/2020,2386.129883
3/17/2020,2529.189941
3/18/2020,2398.100098
3/19/2020,2409.389893
3/20/2020,2304.919922
3/23/2020,2237.399902
3/24/2020,2447.330078
3/25/2020,2475.560059
3/26/2020,2630.070068
3/27/2020,2541.469971
3/30/2020,2626.649902
3/31/2020,2584.590088
4/1/2020,2470.5
4/2/2020,2526.899902
4/3/2020,2488.649902
4/6/2020,2663.679932
4/7/2020,2659.409912
4/8/2020,2749.97998
4/9/2020,2789.820068
4/13/2020,2761.629883
4/14/2020,2846.060059
4/15/2020,2783.360107
4/16/2020,2799.550049
4/17/2020,2874.560059
4/20/2020,2823.159912
4/21/2020,2736.560059
4/22/2020,2799.310059
4/23/2020,2797.800049
4/24/2020,2836.73999
4/27/2020,2878.47998
4/28/2020,2863.389893
4/29/2020,2939.51001
4/30/2020,2912.429932
5/1/2020,2830.709961
5/4/2020,2842.73999
5/5/2020,2868.439941
5/6/2020,2848.419922
5/7/2020,2881.189941
5/8/2020,2929.800049
5/11/2020,2930.189941
5/12/2020,2870.120117
5/13/2020,2820.0
5/14/2020,2852.5
5/15/2020,2863.699951
5/18/2020,2953.909912
5/19/2020,2922.939941
5/20/2020,2971.610107
5/21/2020,2948.51001
5/22/2020,2955.449951
5/26/2020,2991.77002
5/27/2020,3036.129883
5/28/2020,3029.72998
5/29/2020,3044.310059
6/1/2020,3055.72998
6/2/2020,3080.820068
6/3/2020,3122.870117
6/4/2020,3112.350098
6/5/2020,3193.929932
6/8/2020,3232.389893
6/9/2020,3207.179932
6/10/2020,3190.139893
6/11/2020,3002.100098
6/12/2020,3041.310059
6/15/2020,3066.590088
6/16/2020,3124.73999
6/17/2020,3113.48999
6/18/2020,3115.340088
6/19/2020,3097.73999
6/22/2020,3117.860107
6/23/2020,3131.290039
6/24/2020,3050.330078
6/25/2020,3083.76001
6/26/2020,3009.050049
6/29/2020,3053.23999
6/30/2020,3100.290039
7/1/2020,3115.860107
7/2/2020,3130.01001
7/6/2020,3179.719971
7/7/2020,3145.320068
7/8/2020,3169.939941
7/9/2020,3152.050049
7/10/2020,3185.040039
7/13/2020,3155.219971
7/14/2020,3197.52002
7/15/2020,3226.560059
7/16/2020,3215.570068
7/17/2020,3224.72998
7/20/2020,3251.840088
7/21/2020,3257.300049
7/22/2020,3276.02002
7/23/2020,3235.659912
7/24/2020,3215.629883
7/27/2020,3239.409912
7/28/2020,3218.439941
7/29/2020,3258.439941
7/30/2020,3246.219971
7/31/2020,3271.120117
8/3/2020,3294.610107
8/4/2020,3306.51001
8/5/2020,3327.77002
8/6/2020,3349.159912
8/7/2020,3351.280029
8/10/2020,3360.469971
8/11/2020,3333.689941
8/12/2020,3380.350098
8/13/2020,3373.429932
8/14/2020,3372.850098
8/17/2020,3381.98999
8/18/2020,3389.780029
8/19/2020,3374.850098
8/20/2020,3385.51001
8/21/2020,3397.159912
8/24/2020,3431.280029
8/25/2020,3443.620117
8/26/2020,3478.72998
8/27/2020,3484.550049
8/28/2020,3508.01001
8/31/2020,3500.310059
9/1/2020,3526.649902
9/2/2020,3580.840088
9/3/2020,3455.060059
9/4/2020,3426.959961
9/8/2020,3331.840088
9/9/2020,3398.959961
9/10/2020,3339.189941
9/11/2020,3340.969971
9/14/2020,3383.540039
9/15/2020,3401.199951
9/16/2020,3385.48999
9/17/2020,3357.01001
9/18/2020,3319.469971
9/21/2020,3281.060059
9/22/2020,3315.570068
9/23/2020,3236.919922
9/24/2020,3246.590088
9/25/2020,3298.459961
9/28/2020,3351.600098
9/29/2020,3335.469971
9/30/2020,3363.0
10/1/2020,3380.800049
10/2/2020,3348.419922
10/5/2020,3408.600098
10/6/2020,3360.969971
10/7/2020,3419.439941
10/8/2020,3446.830078
10/9/2020,3477.139893
10/12/2020,3534.219971
10/13/2020,3511.929932
10/14/2020,3488.669922
10/15/2020,3483.340088
10/16/2020,3483.810059
10/19/2020,3426.919922
10/20/2020,3443.120117
10/21/2020,3435.560059
10/22/2020,3453.48999
10/23/2020,3465.389893
10/26/2020,3400.969971
10/27/2020,3390.679932
10/28/2020,3271.030029
10/29/2020,3310.110107
10/30/2020,3269.959961
11/2/2020,3310.23999
11/3/2020,3369.159912
11/4/2020,3443.439941
11/5/2020,3510.449951
11/6/2020,3509.439941
11/9/2020,3550.5
11/10/2020,3545.530029
11/11/2020,3572.659912
11/12/2020,3537.01001
11/13/2020,3585.149902
11/16/2020,3626.909912
11/17/2020,3609.530029
11/18/2020,3567.790039
11/19/2020,3581.870117
11/20/2020,3557.540039
11/23/2020,3577.590088
11/24/2020,3635.409912
11/25/2020,3629.649902
11/27/2020,3638.350098
11/30/2020,3621.629883
12/1/2020,3662.449951
12/2/2020,3669.01001
12/3/2020,3666.719971
12/4/2020,3699.120117
12/7/2020,3691.959961
12/8/2020,3702.25
12/9/2020,3672.820068
12/10/2020,3668.100098
12/11/2020,3663.459961
12/14/2020,3647.48999
12/15/2020,3694.620117
12/16/2020,3701.169922
12/17/2020,3722.47998
12/18/2020,3709.409912
12/21/2020,3694.919922
12/22/2020,3687.26001
12/23/2020,3690.01001
12/24/2020,3703.060059
12/28/2020,3735.360107
12/29/2020,3727.040039
12/30/2020,3732.040039
12/31/2020,3756.070068
1/4/2021,3700.649902
1/5/2021,3726.860107
1/6/2021,3748.139893
1/7/2021,3803.790039
1/8/2021,3824.679932
1/11/2021,3799.610107
1/12/2021,3801.189941
1/13/2021,3809.840088
1/14/2021,3795.540039
1/15/2021,3768.25
1/19/2021,3798.909912
1/20/2021,3851.850098
1/21/2021,3853.070068
1/22/2021,3841.469971
1/25/2021,3855.360107
1/26/2021,3849.620117
1/27/2021,3750.77002
1/28/2021,3787.379883
1/29/2021,3714.23999
2/1/2021,3773.860107
2/2/2021,3826.310059
2/3/2021,3830.169922
2/4/2021,3871.73999
2/5/2021,3886.830078
2/8/2021,3915.590088
2/9/2021,3911.22998
2/10/2021,3909.879883
2/11/2021,3916.379883
2/12/2021,3934.830078
2/16/2021,3932.590088
2/17/2021,3931.330078
2/18/2021,3913.969971
2/19/2021,3906.709961
2/22/2021,3876.5
2/23/2021,3881.370117
2/24/2021,3925.429932
2/25/2021,3829.340088
2/26/2021,3811.149902
3/1/2021,3901.820068
3/2/2021,3870.290039
3/3/2021,3819.719971
3/4/2021,3768.469971
3/5/2021,3841.939941
3/8/2021,3821.350098
3/9/2021,3875.439941
3/10/2021,3898.810059
3/11/2021,3939.340088
3/12/2021,3943.340088
3/15/2021,3968.939941
3/16/2021,3962.709961
3/17/2021,3974.120117
3/18/2021,3915.459961
3/19/2021,3913.100098
3/22/2021,3940.590088
3/23/2021,3910.52002
3/24/2021,3889.139893
3/25/2021,3909.52002
3/26/2021,3974.540039
3/29/2021,3971.090088
3/30/2021,3958.550049
3/31/2021,3972.889893
4/1/2021,4019.870117
4/5/2021,4077.909912
4/6/2021,4073.939941
4/7/2021,4079.949951
4/8/2021,4097.169922
4/9/2021,4128.799805
4/12/2021,4127.990234
4/13/2021,4141.589844
4/14/2021,4124.660156
4/15/2021,4170.419922
4/16/2021,4185.470215
4/19/2021,4163.259766
4/20/2021,4134.939941
4/21/2021,4173.419922
4/22/2021,4134.97998
4/23/2021,4180.169922
4/26/2021,4187.620117
4/27/2021,4186.720215
4/28/2021,4183.180176
4/29/2021,4211.470215
4/30/2021,4181.169922
5/3/2021,4192.660156
5/4/2021,4164.660156
5/5/2021,4167.589844
5/6/2021,4201.620117
5/7/2021,4232.600098
5/10/2021,4188.430176
5/11/2021,4152.100098
5/12/2021,4063.040039
5/13/2021,4112.5
5/14/2021,4173.850098
5/17/2021,4163.290039
5/18/2021,4127.830078
5/19/2021,4115.680176
5/20/2021,4159.120117
5/21/2021,4155.859863
5/24/2021,4197.049805
5/25/2021,4188.129883
5/26/2021,4195.990234
5/27/2021,4200.879883
5/28/2021,4204.109863
6/1/2021,4202.040039
6/2/2021,4208.120117
6/3/2021,4192.850098
6/4/2021,4229.890137
6/7/2021,4226.52002
6/8/2021,4227.259766
6/9/2021,4219.549805
6/10/2021,4239.180176
6/11/2021,4247.439941
6/14/2021,4255.149902
6/15/2021,4246.589844
6/16/2021,4223.700195
6/17/2021,4221.859863
6/18/2021,4166.450195
6/21/2021,4224.790039
6/22/2021,4246.439941
6/23/2021,4241.839844
6/24/2021,4266.490234
6/25/2021,4280.700195
6/28/2021,4290.609863
6/29/2021,4291.799805
6/30/2021,4297.5
7/1/2021,4319.939941
7/2/2021,4352.339844
7/6/2021,4343.540039
7/7/2021,4358.129883
7/8/2021,4320.819824
7/9/2021,4369.549805
7/12/2021,4384.629883
7/13/2021,4369.209961
7/14/2021,4374.299805
7/15/2021,4360.029785
7/16/2021,4327.160156
7/19/2021,4258.490234
7/20/2021,4323.060059
7/21/2021,4358.689941
7/22/2021,4367.47998
7/23/2021,4411.790039
7/26/2021,4422.299805
7/27/2021,4401.459961
7/28/2021,4400.640137
7/29/2021,4419.149902
7/30/2021,4395.259766
8/2/2021,4387.160156
8/3/2021,4423.149902
8/4/2021,4402.660156
8/5/2021,4429.100098
8/6/2021,4436.52002
8/9/2021,4432.350098
8/10/2021,4436.75
8/11/2021,4442.410156
8/12/2021,4460.830078
8/13/2021,4468.0
8/16/2021,4479.709961
8/17/2021,4448.080078
8/18/2021,4400.27002
8/19/2021,4405.799805
8/20/2021,4441.669922
8/23/2021,4479.529785
8/24/2021,4486.22998
8/25/2021,4496.189941
8/26/2021,4470.0
8/27/2021,4509.370117
8/30/2021,4528.790039
8/31/2021,4522.680176
9/1/2021,4524.089844
9/2/2021,4536.950195
9/3/2021,4535.430176
9/7/2021,4520.029785
9/8/2021,4514.069824
9/9/2021,4493.279785
9/10/2021,4458.580078
9/13/2021,4468.72998
9/14/2021,4443.049805
9/15/2021,4480.700195
9/16/2021,4473.75
9/17/2021,4432.990234
9/20/2021,4357.72998
9/21/2021,4354.189941
9/22/2021,4395.640137
9/23/2021,4448.97998
9/24/2021,4455.47998
9/27/2021,4443.109863
9/28/2021,4352.629883
9/29/2021,4359.459961
9/30/2021,4307.540039
10/1/2021,4357.040039
10/4/2021,4300.459961
10/5/2021,4345.720215
10/6/2021,4363.549805
10/7/2021,4399.759766
10/8/2021,4391.339844
10/11/2021,4361.189941
10/12/2021,4350.649902
10/13/2021,4363.799805
10/14/2021,4438.259766
10/15/2021,4471.370117
10/18/2021,4486.459961
10/19/2021,4519.629883
10/20/2021,4536.189941
10/21/2021,4549.779785
10/22/2021,4544.899902
10/25/2021,4566.47998
10/26/2021,4574.790039
10/27/2021,4551.680176
10/28/2021,4596.419922
10/29/2021,4605.379883
11/1/2021,4613.669922
11/2/2021,4630.649902
11/3/2021,4660.569824
11/4/2021,4680.060059
11/5/2021,4697.529785
11/8/2021,4701.700195
11/9/2021,4685.25
11/10/2021,4646.709961
11/11/2021,4649.27002
11/12/2021,4682.850098
11/15/2021,4682.799805
11/16/2021,4700.899902
11/17/2021,4688.669922
11/18/2021,4704.540039
11/19/2021,4697.959961
11/22/2021,4682.939941
11/23/2021,4690.700195
11/24/2021,4701.459961
11/26/2021,4594.620117
11/29/2021,4655.27002
11/30/2021,4567.0
12/1/2021,4513.040039
12/2/2021,4577.100098
12/3/2021,4538.430176
12/6/2021,4591.669922
12/7/2021,4686.75
12/8/2021,4701.209961
12/9/2021,4667.450195
12/10/2021,4712.02002
12/13/2021,4668.970215
12/14/2021,4634.089844
12/15/2021,4709.850098
12/16/2021,4668.669922
12/17/2021,4620.640137
12/20/2021,4568.02002
12/21/2021,4649.22998
12/22/2021,4696.560059
12/23/2021,4725.790039
12/27/2021,4791.189941
12/28/2021,4786.350098
12/29/2021,4793.060059
12/30/2021,4778.72998
12/31/2021,4766.180176
1/3/2022,4796.560059
1/4/2022,4793.540039
1/5/2022,4700.580078
1/6/2022,4696.049805
1/7/2022,4677.029785
1/10/2022,4670.290039
1/11/2022,4713.069824
1/12/2022,4726.350098
1/13/2022,4659.029785
1/14/2022,4662.850098
1/18/2022,4577.109863
1/19/2022,4532.759766
1/20/2022,4482.72998
1/21/2022,4397.939941
1/24/2022,4410.129883
1/25/2022,4356.450195
1/26/2022,4349.930176
1/27/2022,4326.509766
1/28/2022,4431.850098
1/31/2022,4515.549805
2/1/2022,4546.540039
2/2/2022,4589.379883
2/3/2022,4477.439941
2/4/2022,4500.529785
2/7/2022,4483.870117
2/8/2022,4521.540039
2/9/2022,4587.180176
2/10/2022,4504.080078
2/11/2022,4418.640137
2/14/2022,4401.669922
2/15/2022,4471.069824
2/16/2022,4475.009766
2/17/2022,4380.259766
2/18/2022,4348.870117
2/22/2022,4304.759766
2/23/2022,4225.5
2/24/2022,4288.700195
2/25/2022,4384.649902
2/28/2022,4373.939941
3/1/2022,4306.259766
3/2/2022,4386.540039
3/3/2022,4363.490234
3/4/2022,4328.870117
3/7/2022,4201.089844
3/8/2022,4170.700195
3/9/2022,4277.879883
3/10/2022,4259.52002
3/11/2022,4204.310059
3/14/2022,4173.109863
3/15/2022,4262.450195
3/16/2022,4357.859863
3/17/2022,4411.669922
3/18/2022,4463.120117
3/21/2022,4461.180176
3/22/2022,4511.609863
3/23/2022,4456.240234
3/24/2022,4520.160156
3/25/2022,4543.060059
3/28/2022,4575.52002
3/29/2022,4631.600098
3/30/2022,4602.450195
3/31/2022,4530.410156
4/1/2022,4545.859863
4/4/2022,4582.640137
4/5/2022,4525.120117
4/6/2022,4481.149902
4/7/2022,4500.209961
4/8/2022,4488.279785
4/11/2022,4412.529785
4/12/2022,4397.450195
4/13/2022,4446.589844
4/14/2022,4392.589844
4/18/2022,4391.689941
4/19/2022,4462.209961
4/20/2022,4459.450195
4/21/2022,4393.660156
4/22/2022,4271.779785
4/25/2022,4296.120117
4/26/2022,4175.200195
4/27/2022,4183.959961
4/28/2022,4287.5
4/29/2022,4131.930176
5/2/2022,4155.379883
5/3/2022,4175.47998
5/4/2022,4300.169922
5/5/2022,4143.240234
